card_id,card_type,title,short_description,full_description,topics,skills_required,skills_gained,news_category,format,language,location,published_at,updated_at,freshness_timestamp,source_name,source_type,author_name,estimated_read_time_minutes,quality_score,popularity_score,editorial_priority,source_authority,topic_urgency,actionability_relevance,recency_score,breaking_score,novelty_score,integrity_score,status,embedding_vector
news_0099,news,What the latest Cybersecurity launch unlocks,"TechWire covers cybersecurity, web for students who want personally relevant, current news.","What the latest Cybersecurity launch unlocks focuses on cybersecurity, web and explains why the update matters now. It is written for students who bring design_thinking, javascript, sql and can deepen data_literacy while staying current on fast-moving developments.",cybersecurity|web,design_thinking|javascript|sql,data_literacy,product_launch,analysis,en,APAC,2026-03-19T19:04:44.768295,2026-03-19T22:58:13.695403,2026-03-19T22:58:13.695403,TechWire,newsroom,Cybersecurity Desk,2,0.907,0.2921,0.8092,0.93,0.4912,0.9115,0.1253,0.1351,0.5549,0.9198,hidden,"[0.38,-0.0486,0.0301,-0.3348,0.2056,-0.6854,0.0111,-0.1171,0.2334,0.3928,-0.0641,0.0379]"
news_0100,news,New Cybersecurity paper distilled for students,"Policy Radar covers cybersecurity, product, science for students who want personally relevant, current news.","New Cybersecurity paper distilled for students focuses on cybersecurity, product, science and explains why the update matters now. It is written for students who bring analytics and can deepen javascript while staying current on fast-moving developments.",cybersecurity|product|science,analytics,javascript,research_digest,briefing,es,US,2026-03-21T10:21:26.087277,2026-03-21T22:38:13.619836,2026-03-21T22:38:13.619836,Policy Radar,government_watch,Cybersecurity Desk,6,0.8552,0.7172,0.6113,0.95,0.6027,0.6049,0.5714,0.2243,0.5268,0.876,active,"[0.0984,0.0999,-0.0803,-0.0408,-0.4593,-0.2634,-0.6841,-0.0286,-0.2321,0.4018,-0.0737,0.0487]"
news_0101,news,Fintech research digest with practical takeaways,"Policy Radar covers fintech, research, robotics for students who want personally relevant, current news.","Fintech research digest with practical takeaways focuses on fintech, research, robotics and explains why the update matters now. It is written for students who bring critical_thinking, javascript, python and can deepen design_thinking while staying current on fast-moving developments.",fintech|research|robotics,critical_thinking|javascript|python,design_thinking,research_digest,live_blog,ru,EU,2026-03-21T01:14:44.103350,2026-03-21T10:52:49.325170,2026-03-21T10:52:49.325170,Policy Radar,government_watch,Fintech Desk,13,0.7775,0.4966,0.6627,0.95,0.4508,0.5362,0.3934,0.1887,0.7591,0.8541,active,"[0.2475,0.2636,0.1922,-0.0567,-0.6418,-0.3159,-0.0803,-0.0431,0.0203,0.2913,0.1014,-0.4621]"
news_0102,news,Design market pulse and hiring signal,"Lab Chronicle covers design, product, research for students who want personally relevant, current news.","Design market pulse and hiring signal focuses on design, product, research and explains why the update matters now. It is written for students who bring leadership and can deepen git, python while staying current on fast-moving developments.",design|product|research,leadership,git|python,market_map,live_blog,es,US,2026-03-19T18:52:12.887837,2026-03-19T22:42:43.493277,2026-03-19T22:42:43.493277,Lab Chronicle,research_lab,Design Desk,7,0.7649,0.2938,0.6515,0.97,0.3769,0.5134,0.1288,0.1358,0.4734,0.85,hidden,"[0.4526,0.4121,0.3155,-0.0517,-0.1452,-0.1408,-0.2698,-0.2374,-0.5193,-0.0774,0.2508,0.1204]"
news_0103,news,Fintech market pulse and hiring signal,"Security Brief covers fintech, web for students who want personally relevant, current news.","Fintech market pulse and hiring signal focuses on fintech, web and explains why the update matters now. It is written for students who bring react and can deepen design_thinking, leadership while staying current on fast-moving developments.",fintech|web,react,design_thinking|leadership,market_map,explainer,en,US,2026-03-21T20:29:52.534274,2026-03-22T07:10:46.253550,2026-03-22T07:10:46.253550,Security Brief,specialist_media,Fintech Desk,12,0.7732,0.8638,0.6306,0.94,0.551,0.5511,0.7529,0.2606,0.9764,0.8794,active,"[0.3206,0.1931,-0.0926,0.0219,0.6368,-0.3572,-0.2088,0.0496,0.2868,-0.3289,-0.149,-0.2431]"
news_0104,news,Where Product momentum is moving this week,"Lab Chronicle covers product, startups for students who want personally relevant, current news.","Where Product momentum is moving this week focuses on product, startups and explains why the update matters now. It is written for students who bring analytics, design_thinking and can deepen critical_thinking, react while staying current on fast-moving developments.",product|startups,analytics|design_thinking,critical_thinking|react,market_map,briefing,es,Global,2026-03-22T02:10:03.631368,2026-03-22T09:10:23.959137,2026-03-22T09:10:23.959137,Lab Chronicle,research_lab,Product Desk,4,0.8552,0.9784,0.836,0.97,0.7717,0.5539,0.8949,0.289,0.76,0.9553,active,"[0.485,0.3894,0.0726,0.0808,0.0512,-0.1568,-0.452,-0.082,0.3643,0.2316,0.3449,0.2404]"
news_0105,news,What the latest Cybersecurity launch unlocks,"Builder Weekly covers cybersecurity, data, robotics for students who want personally relevant, current news.","What the latest Cybersecurity launch unlocks focuses on cybersecurity, data, robotics and explains why the update matters now. It is written for students who bring sql and can deepen design_thinking while staying current on fast-moving developments.",cybersecurity|data|robotics,sql,design_thinking,product_launch,live_blog,ru,APAC,2026-03-21T15:37:46.098743,2026-03-21T18:28:15.439155,2026-03-21T18:28:15.439155,Builder Weekly,company_blog,Cybersecurity Desk,12,0.8704,0.5276,0.6231,0.82,0.5851,0.8457,0.5192,0.2138,0.825,0.8125,active,"[0.3168,-0.0284,0.1114,-0.0625,0.0717,-0.6793,-0.0039,0.2978,0.1212,0.4948,-0.0715,0.2503]"
news_0106,news,Web opportunity roundup for active students,"Startup Signal covers web for students who want personally relevant, current news.","Web opportunity roundup for active students focuses on web and explains why the update matters now. It is written for students who bring design_thinking, javascript, react and can deepen analytics, machine_learning while staying current on fast-moving developments.",web,design_thinking|javascript|react,analytics|machine_learning,student_opportunity,analysis,en,MENA,2026-03-21T16:04:09.602914,2026-03-21T22:03:22.463611,2026-03-21T22:03:22.463611,Startup Signal,industry_media,Web Desk,11,0.8398,0.7277,0.5938,0.88,0.5002,0.781,0.5706,0.2241,0.4939,0.8613,active,"[0.5184,0.2026,-0.1609,-0.0238,0.1827,-0.4236,-0.1419,-0.208,0.4895,0.1112,-0.3379,-0.1463]"
news_0107,news,What changed in Cybersecurity in the last 24 hours,"Global Science Desk covers cybersecurity, web for students who want personally relevant, current news.","What changed in Cybersecurity in the last 24 hours focuses on cybersecurity, web and explains why the update matters now. It is written for students who bring design_thinking, sql and can deepen data_literacy, python while staying current on fast-moving developments.",cybersecurity|web,design_thinking|sql,data_literacy|python,breaking,analysis,en,Global,2026-03-22T01:25:01.509032,2026-03-22T11:12:11.398392,2026-03-22T11:12:11.398392,Global Science Desk,science_media,Cybersecurity Desk,12,0.8907,1.0,0.6498,0.96,0.7876,0.701,0.9386,1.0,0.5869,0.8796,active,"[-0.0583,0.1753,0.0919,-0.3081,-0.0916,-0.5385,0.3252,-0.0179,-0.0739,0.3553,0.3657,0.4389]"
news_0108,news,New Robotics launch worth your attention,"Security Brief covers robotics for students who want personally relevant, current news.","New Robotics launch worth your attention focuses on robotics and explains why the update matters now. It is written for students who bring python and can deepen critical_thinking, machine_learning while staying current on fast-moving developments.",robotics,python,critical_thinking|machine_learning,product_launch,briefing,en,Global,2026-03-21T10:07:53.958821,2026-03-21T16:21:13.220043,2026-03-21T16:21:13.220043,Security Brief,specialist_media,Robotics Desk,6,0.8754,0.7706,0.8348,0.94,0.483,0.9377,0.509,0.2118,0.8565,0.8133,active,"[-0.2382,-0.1753,0.1406,0.5217,-0.5098,-0.1908,-0.284,-0.2206,0.0358,0.2578,0.3529,0.0512]"
news_0109,news,Where Cybersecurity momentum is moving this week,"Builder Weekly covers cybersecurity, research for students who want personally relevant, current news.","Where Cybersecurity momentum is moving this week focuses on cybersecurity, research and explains why the update matters now. It is written for students who bring critical_thinking, data_literacy, sql and can deepen design_thinking while staying current on fast-moving developments.",cybersecurity|research,critical_thinking|data_literacy|sql,design_thinking,market_map,analysis,es,MENA,2026-03-21T00:29:42.719251,2026-03-21T04:47:03.705009,2026-03-21T04:47:03.705009,Builder Weekly,company_blog,Cybersecurity Desk,7,0.8363,0.6446,0.7389,0.82,0.5733,0.4884,0.3506,0.1801,0.8366,0.8072,active,"[0.5786,0.1615,0.396,0.041,-0.19,-0.1536,0.1346,-0.3655,-0.1167,0.4101,0.1683,0.2429]"
news_0110,news,Climate demand snapshot for students and builders,"Security Brief covers climate, fintech for students who want personally relevant, current news.","Climate demand snapshot for students and builders focuses on climate, fintech and explains why the update matters now. It is written for students who bring analytics and can deepen figma, public_speaking while staying current on fast-moving developments.",climate|fintech,analytics,figma|public_speaking,market_map,briefing,en,EU,2026-03-16T16:30:41.510951,2026-03-17T01:57:05.212300,2026-03-17T01:57:05.212300,Security Brief,specialist_media,Climate Desk,3,0.8505,0.5305,0.6669,0.94,0.45,0.6238,0.0123,0.1125,0.6633,0.8135,hidden,"[0.1446,0.4156,0.0989,-0.0346,0.0853,0.2064,-0.5027,0.281,0.5163,-0.2905,0.0943,0.2324]"
news_0111,news,New Climate launch worth your attention,"Global Science Desk covers climate, research, web for students who want personally relevant, current news.","New Climate launch worth your attention focuses on climate, research, web and explains why the update matters now. It is written for students who bring design_thinking and can deepen public_speaking, python while staying current on fast-moving developments.",climate|research|web,design_thinking,public_speaking|python,product_launch,newsletter,ru,US,2026-03-21T04:47:23.577684,2026-03-21T10:45:46.752457,2026-03-21T10:45:46.752457,Global Science Desk,science_media,Climate Desk,2,0.8157,0.6965,0.7967,0.96,0.5469,0.9331,0.4055,0.1911,0.4435,0.8781,active,"[0.2801,0.2698,0.2234,-0.5016,-0.0883,-0.388,0.2929,-0.2893,0.14,-0.2132,0.3004,0.2534]"
news_0112,news,Robotics demand snapshot for students and builders,"Startup Signal covers robotics for students who want personally relevant, current news.","Robotics demand snapshot for students and builders focuses on robotics and explains why the update matters now. It is written for students who bring javascript, machine_learning and can deepen analytics, prompt_engineering while staying current on fast-moving developments.",robotics,javascript|machine_learning,analytics|prompt_engineering,market_map,analysis,ru,LATAM,2026-03-18T17:41:23.101364,2026-03-18T23:31:52.651669,2026-03-18T23:31:52.651669,Startup Signal,industry_media,Robotics Desk,10,0.8237,0.5149,0.4758,0.88,0.356,0.5476,0.0539,0.1208,0.7442,0.8386,hidden,"[0.0794,-0.1067,-0.0732,0.1124,-0.3353,-0.3976,-0.4608,0.0638,0.4756,0.4548,-0.1795,0.1104]"
news_0113,news,What the latest Fintech study means right now,"Builder Weekly covers fintech, startups for students who want personally relevant, current news.","What the latest Fintech study means right now focuses on fintech, startups and explains why the update matters now. It is written for students who bring python and can deepen git while staying current on fast-moving developments.",fintech|startups,python,git,research_digest,live_blog,ru,Global,2026-03-21T21:46:36.713043,2026-03-22T05:41:29.761674,2026-03-22T05:41:29.761674,Builder Weekly,company_blog,Fintech Desk,6,0.7198,0.7778,0.6317,0.82,0.7369,0.6549,0.7995,0.2699,0.8456,0.7738,active,"[-0.3191,0.4272,-0.1017,0.2577,-0.5595,0.1271,-0.4745,-0.2514,0.03,-0.0811,0.0902,-0.0765]"
news_0114,news,Fresh Policy regulation update explained,"Policy Radar covers policy, startups for students who want personally relevant, current news.","Fresh Policy regulation update explained focuses on policy, startups and explains why the update matters now. It is written for students who bring critical_thinking, data_literacy and can deepen analytics, design_thinking while staying current on fast-moving developments.",policy|startups,critical_thinking|data_literacy,analytics|design_thinking,policy_watch,live_blog,es,Global,2026-03-21T07:44:30.874291,2026-03-21T16:46:43.791558,2026-03-21T16:46:43.791558,Policy Radar,government_watch,Policy Desk,8,0.7662,0.4871,0.7959,0.95,0.7707,0.8075,0.4904,0.4682,0.8209,0.929,active,"[0.3105,0.0861,-0.2179,0.3026,-0.3565,-0.1188,-0.0927,-0.2202,0.4897,0.4127,0.3084,0.2312]"
news_0115,news,What changed in Fintech in the last 24 hours,"Startup Signal covers fintech, product for students who want personally relevant, current news.","What changed in Fintech in the last 24 hours focuses on fintech, product and explains why the update matters now. It is written for students who bring design_thinking, python and can deepen sql while staying current on fast-moving developments.",fintech|product,design_thinking|python,sql,breaking,live_blog,es,LATAM,2026-03-21T21:53:28.717916,2026-03-22T06:21:44.247593,2026-03-22T06:21:44.247593,Startup Signal,industry_media,Fintech Desk,5,0.6898,0.6835,0.6808,0.88,0.5647,0.5019,0.8019,1.0,1.0,0.7945,active,"[-0.206,0.0835,0.4547,-0.5041,-0.2029,-0.0882,-0.241,0.4309,-0.0795,0.1759,0.2347,0.3234]"
news_0116,news,Where Cybersecurity momentum is moving this week,"Security Brief covers cybersecurity for students who want personally relevant, current news.",Where Cybersecurity momentum is moving this week focuses on cybersecurity and explains why the update matters now. It is written for students who bring python and can deepen analytics while staying current on fast-moving developments.,cybersecurity,python,analytics,market_map,newsletter,en,MENA,2026-03-21T10:17:06.196325,2026-03-21T17:33:49.999168,2026-03-21T17:33:49.999168,Security Brief,specialist_media,Cybersecurity Desk,7,0.9125,0.7946,0.7889,0.94,0.7674,0.6168,0.4831,0.2066,0.7819,0.8999,active,"[0.0291,0.5514,-0.0091,0.3603,-0.2743,0.1545,-0.3978,-0.3483,-0.0683,0.2294,0.2955,0.205]"
